order_id,date,customer_age,product_category,region,quantity,unit_price,discount_pct,payment_method,order_status,customer_satisfaction,return_flag,revenue
10680,2023-09-14 00:25:13.261050,42.0,Toys,North,16.0,9.98,0.275,Credit Card,completed,,0.0,115.77
10681,2023-09-14 22:20:19.015846,52.0,Food,South,2.0,24.91,0.326,,Cancelled,,1.0,33.58
10682,2023-09-15 20:15:24.770642,58.0,Books,South,2.0,36.41,0.167,Debit Card,completed,3.0,0.0,60.66
10683,2023-09-16 18:10:30.525437,47.0,Books,South,8.0,23.0,0.124,Cash,Cancelled,,0.0,161.18
10684,2023-09-17 16:05:36.280233,34.0,Sports,Central,13.0,55.69,,PayPal,Pending,3.0,0.0,452.48
10685,2023-09-18 14:00:42.035029,66.0,Clothing,West,10.0,52.78,0.271,crypto,Pending,5.0,1.0,384.77
10686,2023-09-19 11:55:47.789824,37.0,Food,West,8.0,207.52,0.048,Debit Card,Refunded,3.0,,1580.47
10687,2023-09-20 09:50:53.544620,65.0,Sports,East,4.0,29.54,0.028,crypto,Cancelled,1.0,0.0,114.85
10688,2023-09-21 07:45:59.299416,42.0,Food,South,15.0,138.86,0.193,crypto,PENDING,4.0,0.0,1680.9
10689,2023-09-22 05:41:05.054211,39.0,Toys,Central,1.0,17605.043573316245,0.088,crypto,Pending,4.0,0.0,91.17
10690,2023-09-23 03:36:10.809007,30.0,Clothing,Central,11.0,519.45,0.102,Credit Card,completed,2.0,1.0,5131.13
10691,2023-09-24 01:31:16.563803,36.0,Beauty,West,7.0,28.43,0.351,crypto,Completed,2.0,0.0,129.16
10692,2023-09-24 23:26:22.318598,,Beauty,South,17.0,20.0,0.036,Cash,Completed,3.0,0.0,327.76
10693,2023-09-25 21:21:28.073394,53.0,Books,East,18.0,149.79,0.286,Cash,Cancelled,4.0,0.0,1925.1
10694,2023-09-26 19:16:33.828190,29.0,Beauty,South,12.0,52.59,0.108,PayPal,PENDING,1.0,0.0,562.92
10695,2023-09-27 17:11:39.582985,58.0,Beauty,North,9.0,18747.025229990846,0.304,crypto,Refunded,,0.0,965.66
10696,2023-09-28 15:06:45.337781,36.0,Toys,South,5.0,78.27,0.289,crypto,completed,1.0,0.0,278.25
10697,2023-09-29 13:01:51.092577,29.0,Electronics,North,10.0,2.64,0.003,Debit Card,Cancelled,1.0,1.0,26.32
10698,2023-09-30 10:56:56.847372,26.0,Books,North,4.0,14421.252148571532,0.204,Credit Card,Completed,3.0,0.0,165.63
10699,2023-10-01 08:52:02.602168,,Sports,East,5.0,48.11,0.056,PayPal,Cancelled,3.0,0.0,227.08
10700,2023-10-02 06:47:08.356964,45.0,Home,West,10.0,38.85,0.346,crypto,completed,5.0,0.0,254.08
10701,2023-10-03 04:42:14.111759,31.0,Electronics,South,11.0,28.26,0.349,Debit Card,PENDING,1.0,0.0,202.37
10702,2023-10-04 02:37:19.866555,48.0,Sports,North,10.0,4.9,0.167,Credit Card,PENDING,1.0,1.0,40.82
10703,2023-10-05 00:32:25.621351,69.0,Clothing,South,8.0,94.54,0.178,PayPal,Pending,3.0,0.0,621.7
10704,2023-10-05 22:27:31.376146,36.0,Electronics,West,2.0,51.86,0.121,PayPal,completed,3.0,0.0,91.17
10705,2023-10-06 20:22:37.130942,64.0,Toys,West,8.0,124.26,0.287,crypto,Pending,5.0,0.0,708.78
10706,2023-10-07 18:17:42.885738,33.0,Sports,Central,16.0,5.23,0.143,PayPal,Pending,5.0,0.0,71.71
10707,2023-10-08 16:12:48.640533,70.0,Clothing,West,5.0,60.86,0.107,Debit Card,Pending,2.0,0.0,271.74
10708,2023-10-09 14:07:54.395329,22.0,Books,East,3.0,24.99,0.173,PayPal,Cancelled,4.0,0.0,62.0
10709,2023-10-10 12:03:00.150125,52.0,Home,North,12.0,39.35,0.037,Cash,Completed,1.0,0.0,454.73
10710,2023-10-11 09:58:05.904920,29.0,Clothing,Central,13.0,25.34,0.299,Debit Card,PENDING,1.0,1.0,230.92
10711,2023-10-12 07:53:11.659716,42.0,Beauty,East,13.0,63.58,0.005,Credit Card,Cancelled,5.0,0.0,822.41
10712,2023-10-13 05:48:17.414512,69.0,Food,South,10.0,27.24,0.258,Credit Card,Completed,5.0,0.0,202.12
10713,2023-10-14 03:43:23.169307,38.0,Clothing,North,4.0,9.37,0.073,crypto,PENDING,2.0,1.0,34.74
10714,2023-10-15 01:38:28.924103,53.0,Clothing,West,9.0,36.73,0.093,crypto,completed,4.0,0.0,299.83
10715,2023-10-15 23:33:34.678899,70.0,Home,North,2.0,25.61,0.254,Cash,PENDING,2.0,0.0,38.21
10716,2023-10-16 21:28:40.433694,40.0,Food,South,19.0,29.96,0.397,Credit Card,PENDING,4.0,0.0,343.25
10717,2023-10-17 19:23:46.188490,33.0,Beauty,Central,1.0,0.72,0.311,Credit Card,PENDING,,0.0,0.5
10718,2023-10-18 17:18:51.943286,74.0,Sports,Central,7.0,75.13,0.09,,Refunded,1.0,0.0,478.58
10719,2023-10-19 15:13:57.698081,56.0,Sports,Central,17.0,22.7,,Credit Card,completed,2.0,0.0,358.89
10720,2023-10-20 13:09:03.452877,62.0,Clothing,West,3.0,6.57,0.346,PayPal,Cancelled,5.0,1.0,12.89
10721,2023-10-21 11:04:09.207673,70.0,Toys,,3.0,100.19,0.178,Debit Card,Cancelled,2.0,0.0,247.07
10722,2023-10-22 08:59:14.962468,59.0,Toys,East,3.0,71.07,0.055,Debit Card,Completed,,0.0,201.48
10723,2023-10-23 06:54:20.717264,56.0,Food,North,17.0,22.36,0.345,,Cancelled,2.0,0.0,248.98
10724,2023-10-24 04:49:26.472060,31.0,Food,,7.0,8.31,0.326,PayPal,Pending,1.0,0.0,39.21
10725,2023-10-25 02:44:32.226855,48.0,Beauty,Central,14.0,41.0,0.394,Credit Card,PENDING,,0.0,347.84
10726,2023-10-26 00:39:37.981651,22.0,Home,,17.0,38.39,0.364,Credit Card,Cancelled,5.0,0.0,415.07
10727,2023-10-26 22:34:43.736447,52.0,Books,South,18.0,100.4,0.341,crypto,Completed,5.0,0.0,1190.94
10728,2023-10-27 20:29:49.491242,40.0,Sports,South,13.0,19.44,,crypto,Completed,3.0,1.0,247.41
10729,2023-10-28 18:24:55.246038,46.0,Home,Central,18.0,138.92,0.042,Cash,Pending,,0.0,2395.54
10730,2023-10-29 16:20:01.000834,,Electronics,,4.0,17.32,0.228,Credit Card,Completed,3.0,1.0,53.48
10731,2023-10-30 14:15:06.755629,28.0,Sports,West,1.0,6.59,0.213,Cash,Refunded,3.0,1.0,5.19
10732,2023-10-31 12:10:12.510425,35.0,Home,East,18.0,8.51,0.183,PayPal,PENDING,1.0,0.0,125.15
10733,2023-11-01 10:05:18.265221,,Sports,South,1.0,30.73,0.159,Debit Card,PENDING,2.0,1.0,25.84
10734,2023-11-02 08:00:24.020016,29.0,Books,East,13.0,30.61,0.172,Credit Card,PENDING,5.0,1.0,329.49
10735,2023-11-03 05:55:29.774812,26.0,Electronics,West,10.0,49.08,0.228,PayPal,completed,5.0,0.0,378.9
10736,2023-11-04 03:50:35.529608,27.0,Toys,Central,11.0,29.71,0.001,Credit Card,Cancelled,2.0,,326.48
10737,2023-11-05 01:45:41.284403,61.0,Toys,East,9.0,107.0,0.104,crypto,Refunded,5.0,0.0,862.85
10738,2023-11-05 23:40:47.039199,34.0,Books,Central,9.0,24.21,0.207,Cash,Cancelled,2.0,0.0,172.79
10739,2023-11-06 21:35:52.793995,55.0,Beauty,Central,5.0,3.02,0.289,crypto,Refunded,,1.0,10.74
10740,2023-11-07 19:30:58.548790,24.0,Electronics,North,1.0,28.64,0.07,Debit Card,Cancelled,1.0,0.0,26.64
10741,2023-11-08 17:26:04.303586,63.0,Clothing,East,17.0,2.98,0.219,crypto,Pending,1.0,0.0,39.57
10742,2023-11-09 15:21:10.058381,30.0,Home,East,2.0,45.86,0.286,Credit Card,Completed,1.0,0.0,65.49
10743,2023-11-10 13:16:15.813177,57.0,Electronics,,13.0,117.76,0.178,crypto,Completed,2.0,1.0,1258.38
10744,2023-11-11 11:11:21.567973,59.0,Beauty,West,9.0,10.14,0.011,Credit Card,Pending,2.0,1.0,90.26
10745,2023-11-12 09:06:27.322768,26.0,Beauty,North,4.0,181.68,0.18,Debit Card,Refunded,4.0,0.0,595.91
10746,2023-11-13 07:01:33.077564,67.0,Books,Central,5.0,91.05,0.119,crypto,completed,5.0,,401.08
10747,2023-11-14 04:56:38.832360,44.0,Sports,South,11.0,140.86,0.372,Cash,Refunded,5.0,0.0,973.06
10748,2023-11-15 02:51:44.587155,19.0,Electronics,South,19.0,41.57,0.05,Cash,Completed,4.0,0.0,750.34
10749,2023-11-16 00:46:50.341951,22.0,Home,North,3.0,10.06,0.261,Cash,completed,4.0,0.0,22.3
10750,2023-11-16 22:41:56.096747,46.0,Electronics,West,12.0,84.52,0.021,crypto,Cancelled,1.0,1.0,992.94
10751,2023-11-17 20:37:01.851542,54.0,Food,Central,19.0,15.65,0.178,crypto,completed,4.0,0.0,244.42
10752,2023-11-18 18:32:07.606338,55.0,Sports,East,19.0,38.15,0.222,crypto,Refunded,2.0,0.0,563.93
10753,2023-11-19 16:27:13.361134,36.0,Home,North,13.0,26.96,0.119,Credit Card,Pending,3.0,1.0,308.77
10754,2023-11-20 14:22:19.115929,,Toys,West,7.0,127.69,0.182,Debit Card,Cancelled,2.0,,731.15
10755,2023-11-21 12:17:24.870725,,Home,East,15.0,79.55,0.065,Cash,Refunded,4.0,0.0,1115.69
10756,2023-11-22 10:12:30.625521,62.0,Clothing,South,7.0,30.06,0.122,Credit Card,Cancelled,5.0,0.0,184.75
10757,2023-11-23 08:07:36.380316,18.0,Books,South,8.0,3.18,0.248,Cash,completed,2.0,,19.13
10758,2023-11-24 06:02:42.135112,39.0,Clothing,East,5.0,15.45,0.121,Credit Card,Completed,5.0,1.0,67.9
10759,2023-11-25 03:57:47.889908,69.0,Home,North,14.0,77.1,0.36,crypto,Refunded,2.0,0.0,690.82
10760,2023-11-26 01:52:53.644703,34.0,Sports,South,4.0,46.35,0.251,,Pending,5.0,1.0,138.86
10761,2023-11-26 23:47:59.399499,24.0,Electronics,Central,10.0,5.45,0.175,crypto,completed,,1.0,44.96
10762,2023-11-27 21:43:05.154295,42.0,Toys,East,15.0,3.79,,Cash,Refunded,2.0,,55.94
10763,2023-11-28 19:38:10.909090,62.0,Electronics,East,18.0,41.87,0.2,PayPal,Pending,5.0,1.0,602.93
10764,2023-11-29 17:33:16.663886,21.0,Sports,South,13.0,9.31,,Credit Card,Refunded,3.0,0.0,83.99
10765,2023-11-30 15:28:22.418682,53.0,Home,North,8.0,10.45,0.106,PayPal,completed,1.0,0.0,74.74
10766,2023-12-01 13:23:28.173477,23.0,Beauty,Central,9.0,74.23,0.323,Credit Card,Refunded,2.0,0.0,452.28
10767,2023-12-02 11:18:33.928273,48.0,Electronics,North,16.0,140.15,0.101,Debit Card,Cancelled,3.0,0.0,2015.92
10768,2023-12-03 09:13:39.683069,36.0,Beauty,West,19.0,13.45,,Cash,completed,1.0,1.0,171.47
10769,2023-12-04 07:08:45.437864,61.0,Electronics,West,16.0,31.38,0.034,Debit Card,Refunded,2.0,,485.01
10770,2023-12-05 05:03:51.192660,71.0,Electronics,,7.0,30.29,0.346,Debit Card,Completed,3.0,0.0,138.67
10771,2023-12-06 02:58:56.947456,,Toys,South,14.0,27.19,0.2,Credit Card,Refunded,3.0,0.0,304.53
10772,2023-12-07 00:54:02.702251,44.0,Books,South,14.0,34.77,0.119,PayPal,Cancelled,,0.0,428.85
10773,2023-12-07 22:49:08.457047,27.0,Books,West,4.0,82.09,0.106,crypto,Pending,3.0,0.0,293.55
10774,2023-12-08 20:44:14.211843,43.0,Food,North,15.0,14.75,0.173,Credit Card,Pending,,0.0,182.97
10775,2023-12-09 18:39:19.966638,36.0,Clothing,North,3.0,5.31,0.4,crypto,Pending,4.0,0.0,9.56
10776,2023-12-10 16:34:25.721434,56.0,Sports,South,5.0,251.64,0.088,Debit Card,Completed,5.0,0.0,1147.48
10777,2023-12-11 14:29:31.476230,20.0,Sports,Central,1.0,122.4,0.041,crypto,Cancelled,1.0,0.0,117.38
10778,2023-12-12 12:24:37.231025,62.0,Sports,North,3.0,8.81,0.234,PayPal,completed,5.0,0.0,20.25
10779,2023-12-13 10:19:42.985821,30.0,Food,West,15.0,38.97,0.195,,Pending,5.0,1.0,470.56
10780,2023-12-14 08:14:48.740617,,Books,East,8.0,111.37,0.21,PayPal,Cancelled,,0.0,703.86
10781,2023-12-15 06:09:54.495412,45.0,Home,East,4.0,81.36,0.267,PayPal,Refunded,5.0,0.0,238.55
10782,2023-12-16 04:05:00.250208,37.0,Beauty,East,2.0,57.65,0.107,Credit Card,Completed,3.0,0.0,102.96
10783,2023-12-17 02:00:06.005004,45.0,Toys,Central,10.0,27.0,0.364,PayPal,Cancelled,,0.0,171.72
10784,2023-12-17 23:55:11.759799,25.0,Beauty,South,4.0,263.16,0.174,Cash,Cancelled,5.0,1.0,869.48
10785,2023-12-18 21:50:17.514595,58.0,Home,West,3.0,43.17,0.052,Cash,completed,,0.0,122.78
10786,2023-12-19 19:45:23.269391,56.0,Toys,Central,2.0,17.85,0.297,Cash,Cancelled,4.0,1.0,25.1
10787,2023-12-20 17:40:29.024186,18.0,Food,West,17.0,94.19,0.257,crypto,completed,,0.0,1189.71
10788,2023-12-21 15:35:34.778982,20.0,Home,West,13.0,37.16,0.126,PayPal,Completed,2.0,0.0,422.21
10789,2023-12-22 13:30:40.533778,30.0,Sports,South,5.0,50.39,0.249,Credit Card,Completed,3.0,0.0,189.21
10790,2023-12-23 11:25:46.288573,45.0,Clothing,East,9.0,42.26,0.088,Credit Card,Refunded,1.0,1.0,346.87
10791,2023-12-24 09:20:52.043369,74.0,Electronics,South,6.0,60.11,,crypto,completed,2.0,0.0,296.46
10792,2023-12-25 07:15:57.798165,66.0,Beauty,Central,5.0,10.24,0.36,Credit Card,completed,2.0,,32.77
10793,2023-12-26 05:11:03.552960,42.0,Books,Central,10.0,5.8,0.053,Cash,Pending,2.0,0.0,54.93
10794,2023-12-27 03:06:09.307756,73.0,Books,Central,8.0,185.11,0.155,PayPal,Pending,5.0,0.0,1251.34
10795,2023-12-28 01:01:15.062552,50.0,Food,South,7.0,44.68,0.328,Credit Card,Refunded,,1.0,210.17
10796,2023-12-28 22:56:20.817347,55.0,Toys,West,7.0,83.51,,Credit Card,Completed,,,357.76
10797,2023-12-29 20:51:26.572143,70.0,Books,West,6.0,4.01,0.182,Debit Card,PENDING,5.0,0.0,19.68
10798,2023-12-30 18:46:32.326939,23.0,Sports,North,3.0,119.11,0.203,Debit Card,Pending,3.0,0.0,284.79
10799,2023-12-31 16:41:38.081734,61.0,Beauty,Central,19.0,17.71,0.229,Debit Card,Cancelled,5.0,0.0,259.43
10800,2024-01-01 14:36:43.836530,62.0,Home,West,15.0,12.59,0.373,PayPal,Completed,5.0,0.0,118.41
10801,2024-01-02 12:31:49.591326,,Sports,North,4.0,30.69,0.343,Cash,PENDING,5.0,,80.65
10802,2024-01-03 10:26:55.346121,,Food,West,12.0,10.24,0.068,Cash,Cancelled,3.0,0.0,114.52
10803,2024-01-04 08:22:01.100917,64.0,Sports,Central,6.0,33.05,0.175,Cash,completed,3.0,0.0,163.6
10804,2024-01-05 06:17:06.855713,38.0,Home,East,19.0,28.12,0.186,PayPal,Completed,4.0,,434.9
10805,2024-01-06 04:12:12.610508,,Clothing,Central,4.0,118.21,0.316,PayPal,Refunded,4.0,1.0,323.42
10806,2024-01-07 02:07:18.365304,,Food,South,15.0,203.57,0.241,Debit Card,completed,4.0,0.0,2317.64
10807,2024-01-08 00:02:24.120100,38.0,Clothing,West,9.0,195.94,0.262,Credit Card,completed,4.0,,1301.43
10808,2024-01-08 21:57:29.874895,28.0,Electronics,West,5.0,2.19,0.399,crypto,Cancelled,,0.0,6.58
10809,2024-01-09 19:52:35.629691,54.0,Clothing,South,13.0,10.78,0.03,crypto,completed,2.0,0.0,135.94
10810,2024-01-10 17:47:41.384487,53.0,Electronics,South,18.0,2.16,0.089,Credit Card,Pending,2.0,,35.42
10811,2024-01-11 15:42:47.139282,,Electronics,,5.0,7.91,,Debit Card,Completed,4.0,0.0,33.1
10812,2024-01-12 13:37:52.894078,36.0,Clothing,West,16.0,15.19,0.139,Credit Card,Pending,4.0,0.0,209.26
10813,2024-01-13 11:32:58.648874,37.0,Food,West,19.0,54.2,0.009,Credit Card,Cancelled,1.0,0.0,1020.53
10814,2024-01-14 09:28:04.403669,74.0,Toys,East,14.0,17.74,0.037,crypto,PENDING,2.0,1.0,239.17
10815,2024-01-15 07:23:10.158465,35.0,Home,North,16.0,18.35,0.272,Debit Card,Cancelled,1.0,0.0,213.74
10816,2024-01-16 05:18:15.913261,64.0,Sports,East,15.0,41.19,0.352,PayPal,Completed,1.0,0.0,400.37
10817,2024-01-17 03:13:21.668056,58.0,Sports,Central,4.0,4.26,0.206,crypto,completed,5.0,0.0,13.53
10818,2024-01-18 01:08:27.422852,66.0,Home,West,7.0,12.11,0.216,PayPal,Refunded,,0.0,66.46
10819,2024-01-18 23:03:33.177648,31.0,Beauty,South,16.0,18.1,0.102,Debit Card,Cancelled,3.0,0.0,260.06
10820,2024-01-19 20:58:38.932443,,Beauty,Central,8.0,25.97,0.307,Credit Card,Completed,2.0,1.0,143.98
10821,2024-01-20 18:53:44.687239,48.0,Electronics,West,17.0,36.32,0.301,Cash,Refunded,4.0,0.0,431.59
10822,2024-01-21 16:48:50.442035,,Electronics,East,16.0,200.49,0.235,Cash,completed,4.0,0.0,2454.0
10823,2024-01-22 14:43:56.196830,70.0,Food,Central,10.0,98.49,0.085,Debit Card,PENDING,3.0,0.0,901.18
10824,2024-01-23 12:39:01.951626,71.0,Books,West,10.0,13.16,0.039,Cash,Cancelled,2.0,0.0,126.47
10825,2024-01-24 10:34:07.706422,71.0,Clothing,North,2.0,24.2,0.026,PayPal,PENDING,4.0,1.0,47.14
10826,2024-01-25 08:29:13.461217,20.0,Electronics,North,9.0,22.3,0.237,Cash,Completed,4.0,0.0,153.13
10827,2024-01-26 06:24:19.216013,33.0,Sports,South,17.0,17.87,0.33,Debit Card,PENDING,5.0,0.0,203.54
10828,2024-01-27 04:19:24.970809,,Food,,11.0,45.93,0.343,,PENDING,1.0,0.0,331.94
10829,2024-01-28 02:14:30.725604,74.0,Clothing,North,10.0,3.55,0.185,PayPal,Completed,4.0,0.0,28.93
10830,2024-01-29 00:09:36.480400,28.0,Food,East,17.0,95.28,0.314,Cash,Completed,,0.0,1111.16
10831,2024-01-29 22:04:42.235196,29.0,Clothing,West,4.0,252.71,0.379,Cash,Cancelled,2.0,1.0,627.73
10832,2024-01-30 19:59:47.989991,27.0,Clothing,East,16.0,23.96,0.11,Credit Card,PENDING,,0.0,341.19
10833,2024-01-31 17:54:53.744787,49.0,Home,East,15.0,23.4,0.159,crypto,Refunded,3.0,1.0,295.19
10834,2024-02-01 15:49:59.499582,,Electronics,North,5.0,39.98,0.373,Debit Card,Completed,5.0,0.0,125.34
10835,2024-02-02 13:45:05.254378,25.0,Toys,West,6.0,112.53,0.135,,completed,2.0,0.0,584.03
10836,2024-02-03 11:40:11.009174,55.0,Food,Central,17.0,22.44,0.366,Debit Card,PENDING,5.0,0.0,241.86
10837,2024-02-04 09:35:16.763969,29.0,Toys,North,1.0,101.57,0.392,Credit Card,Completed,1.0,1.0,61.75
10838,2024-02-05 07:30:22.518765,41.0,Food,North,19.0,59.51,,crypto,Refunded,4.0,0.0,831.06
10839,2024-02-06 05:25:28.273561,45.0,Home,West,4.0,563.37,0.327,Credit Card,Cancelled,2.0,0.0,1516.59
10840,2024-02-07 03:20:34.028356,70.0,Sports,West,17.0,22.32,0.3,Debit Card,PENDING,3.0,0.0,265.61
10841,2024-02-08 01:15:39.783152,25.0,Toys,East,9.0,3.09,0.28,Cash,Completed,1.0,1.0,20.02
10842,2024-02-08 23:10:45.537948,45.0,Sports,West,2.0,5.93,0.123,Debit Card,Completed,1.0,0.0,10.4
10843,2024-02-09 21:05:51.292743,53.0,Beauty,East,8.0,33.59,0.023,PayPal,completed,5.0,0.0,262.54
10844,2024-02-10 19:00:57.047539,43.0,Electronics,North,15.0,113.69,0.137,PayPal,completed,1.0,1.0,1471.72
10845,2024-02-11 16:56:02.802335,25.0,Electronics,,7.0,15.13,0.267,PayPal,PENDING,2.0,1.0,77.63
10846,2024-02-12 14:51:08.557130,67.0,Books,Central,6.0,7224.526022116206,0.041,PayPal,Completed,5.0,0.0,144.43
10847,2024-02-13 12:46:14.311926,45.0,Home,North,1.0,75.32,0.005,crypto,PENDING,1.0,0.0,74.94
10848,2024-02-14 10:41:20.066722,45.0,Sports,West,15.0,10.4,0.056,Cash,Completed,3.0,0.0,147.26
10849,2024-02-15 08:36:25.821517,54.0,Clothing,Central,7.0,15.9,0.286,Cash,completed,,0.0,79.47
10850,2024-02-16 06:31:31.576313,,Food,South,17.0,8.16,0.389,Debit Card,Refunded,2.0,1.0,84.76
10851,2024-02-17 04:26:37.331109,53.0,Electronics,South,2.0,136.17,0.393,Credit Card,Pending,3.0,0.0,165.31
10852,2024-02-18 02:21:43.085904,44.0,Toys,,9.0,210.61,0.198,Debit Card,Pending,3.0,1.0,1520.18
10853,2024-02-19 00:16:48.840700,71.0,Food,Central,9.0,4.98,0.348,,Completed,5.0,0.0,29.22
10854,2024-02-19 22:11:54.595496,34.0,Food,,13.0,27.92,0.295,Debit Card,completed,4.0,0.0,255.89
10855,2024-02-20 20:07:00.350291,26.0,Books,North,6.0,179.24,0.2,Debit Card,Cancelled,5.0,0.0,860.35
10856,2024-02-21 18:02:06.105087,,Sports,Central,6.0,17830.04195453472,0.229,Cash,Cancelled,2.0,,247.17
10857,2024-02-22 15:57:11.859883,70.0,Electronics,North,3.0,18.41,0.055,Credit Card,Pending,2.0,0.0,52.19
10858,2024-02-23 13:52:17.614678,37.0,Food,East,17.0,5.18,0.375,Debit Card,Refunded,5.0,0.0,55.04
10859,2024-02-24 11:47:23.369474,30.0,Electronics,Central,17.0,132.1,,Cash,Pending,4.0,0.0,1929.06
10860,2024-02-25 09:42:29.124270,45.0,Clothing,East,12.0,51.04,0.178,Debit Card,Completed,5.0,,503.46
10861,2024-02-26 07:37:34.879065,65.0,Books,Central,16.0,5.65,0.269,PayPal,Refunded,2.0,1.0,66.08
10862,2024-02-27 05:32:40.633861,46.0,Clothing,East,15.0,138.08,0.134,Debit Card,Cancelled,4.0,0.0,1793.66
10863,2024-02-28 03:27:46.388657,30.0,Electronics,South,13.0,4.85,0.102,Debit Card,completed,2.0,0.0,56.62
10864,2024-02-29 01:22:52.143452,63.0,Beauty,East,1.0,25.42,0.252,crypto,completed,4.0,1.0,19.01
10865,2024-02-29 23:17:57.898248,52.0,Toys,South,17.0,24.11,0.01,PayPal,Completed,4.0,1.0,405.77
10866,2024-03-01 21:13:03.653044,23.0,Electronics,East,3.0,230.92,0.288,Credit Card,Pending,5.0,0.0,493.25
10867,2024-03-02 19:08:09.407839,35.0,Sports,Central,15.0,24.21,0.206,Debit Card,Completed,5.0,0.0,288.34
10868,2024-03-03 17:03:15.162635,68.0,Food,Central,4.0,24.11,0.242,Credit Card,completed,5.0,0.0,73.1
10869,2024-03-04 14:58:20.917431,22.0,Food,Central,4.0,6.45,0.253,PayPal,Cancelled,4.0,0.0,19.27
10870,2024-03-05 12:53:26.672226,64.0,Clothing,West,18.0,15.36,0.211,Debit Card,completed,4.0,1.0,218.14
10871,2024-03-06 10:48:32.427022,42.0,Toys,North,17.0,12.42,0.233,crypto,Refunded,2.0,0.0,161.94
10872,2024-03-07 08:43:38.181818,,Books,Central,19.0,13.22,,Cash,PENDING,3.0,0.0,182.36
10873,2024-03-08 06:38:43.936613,27.0,Beauty,South,11.0,33.37,0.301,crypto,completed,5.0,0.0,256.58
10874,2024-03-09 04:33:49.691409,73.0,Home,Central,3.0,1.78,0.291,crypto,completed,,1.0,3.79
10875,2024-03-10 02:28:55.446205,47.0,Toys,West,8.0,5.41,0.348,Cash,PENDING,2.0,0.0,28.22
10876,2024-03-11 00:24:01.201000,67.0,Food,South,14.0,28.98,,Cash,Refunded,2.0,0.0,374.89
10877,2024-03-11 22:19:06.955796,62.0,Sports,West,1.0,38.3,0.16,Cash,Pending,1.0,0.0,32.17
10878,2024-03-12 20:14:12.710592,22.0,Toys,South,14.0,25.03,0.379,Debit Card,completed,5.0,0.0,217.61
10879,2024-03-13 18:09:18.465387,72.0,Clothing,East,2.0,31.53,,Credit Card,Completed,2.0,0.0,53.03
10880,2024-03-14 16:04:24.220183,73.0,Clothing,North,4.0,20.27,0.05,Credit Card,completed,1.0,1.0,77.03
10881,2024-03-15 13:59:29.974979,50.0,Home,North,19.0,32.39,0.21,Cash,Completed,,0.0,486.17
10882,2024-03-16 11:54:35.729774,71.0,Sports,West,6.0,55.76,0.044,crypto,Refunded,,0.0,319.84
10883,2024-03-17 09:49:41.484570,18.0,Books,North,1.0,55.29,0.081,PayPal,completed,5.0,0.0,50.81
10884,2024-03-18 07:44:47.239366,35.0,Toys,West,17.0,14.49,0.399,Cash,Refunded,4.0,0.0,148.04
10885,2024-03-19 05:39:52.994161,49.0,Sports,West,8.0,99.3,0.217,crypto,Refunded,1.0,0.0,622.02
10886,2024-03-20 03:34:58.748957,64.0,Books,,19.0,39.99,0.114,crypto,Pending,4.0,0.0,673.19
10887,2024-03-21 01:30:04.503753,66.0,Sports,North,1.0,145.28,,Debit Card,completed,,0.0,87.46
10888,2024-03-21 23:25:10.258548,28.0,Sports,West,5.0,184.83,0.387,Debit Card,Completed,,0.0,566.5
10889,2024-03-22 21:20:16.013344,38.0,Electronics,North,16.0,5.86,0.176,,Completed,3.0,1.0,77.26
10890,2024-03-23 19:15:21.768140,43.0,Clothing,West,6.0,11.81,0.104,Credit Card,completed,3.0,0.0,63.49
10891,2024-03-24 17:10:27.522935,42.0,Toys,Central,8.0,87.91,0.335,PayPal,PENDING,3.0,0.0,467.68
10892,2024-03-25 15:05:33.277731,39.0,Sports,West,13.0,4.49,0.286,PayPal,Pending,3.0,0.0,41.68
10893,2024-03-26 13:00:39.032527,44.0,Toys,South,16.0,182.04,0.275,PayPal,Pending,2.0,1.0,2111.66
10894,2024-03-27 10:55:44.787322,66.0,Home,West,3.0,21.92,0.357,PayPal,Pending,3.0,0.0,42.28
10895,2024-03-28 08:50:50.542118,30.0,Sports,East,19.0,66.03,0.276,crypto,Completed,2.0,1.0,908.31
10896,2024-03-29 06:45:56.296914,50.0,Food,West,12.0,28.8,0.114,crypto,Refunded,2.0,0.0,306.2
10897,2024-03-30 04:41:02.051709,51.0,Clothing,South,16.0,6.23,0.278,Credit Card,PENDING,5.0,1.0,71.97
10898,2024-03-31 02:36:07.806505,58.0,Food,South,11.0,117.53,0.122,Debit Card,Pending,2.0,0.0,1135.1
10899,2024-04-01 00:31:13.561301,52.0,Toys,North,10.0,898.63,0.304,Debit Card,Completed,2.0,0.0,6254.46
10900,2024-04-01 22:26:19.316096,18.0,Toys,Central,4.0,17.85,0.248,Cash,Completed,3.0,0.0,53.69
10901,2024-04-02 20:21:25.070892,38.0,Clothing,West,12.0,22.49,0.031,crypto,Refunded,2.0,0.0,261.51
10902,2024-04-03 18:16:30.825688,65.0,Toys,North,2.0,1.38,0.205,,completed,4.0,,2.19
10903,2024-04-04 16:11:36.580483,72.0,Food,Central,19.0,167.64,0.137,PayPal,completed,3.0,0.0,2748.79
10904,2024-04-05 14:06:42.335279,23.0,Sports,West,5.0,98.9,,Cash,Pending,1.0,,429.72
10905,2024-04-06 12:01:48.090075,45.0,Sports,East,8.0,4.14,0.241,Debit Card,Pending,3.0,0.0,25.14
